timestamp,ip_address,user_id,location,operating_system,ip_reputation,device_fingerprint_change,latitude,longitude,time_since_last_login,login_frequency_per_user,login_frequency_in_window,avg_login_interval,is_typical_hour,historical_ip_usage_count,unique_locations_per_ip,distance_from_last_login,suspicious
2025-08-12 01:57:00,176.180.83.126,user26,DE,Linux,82,0,48.8566,2.3522,4.380530572817509,5,2,4.225134340824348,0.8584727619626352,56,1,29.129446064883812,0
2025-08-12 08:22:00,145.167.222.165,user24,DE,Windows,90,0,48.8566,2.3522,2.2786032383365447,11,4,2.027973581833596,0.7388005593499746,64,1,40.75426818105763,0
2025-08-12 08:44:00,156.212.224.56,user18,FR,Windows,99,0,48.8566,2.3522,2.946249316513194,11,10,1.1097902383807674,0.8277599226120284,39,1,41.90813866137284,0
2025-08-12 08:37:00,68.96.177.187,user41,FR,Windows,74,0,48.8566,2.3522,5.27118426690572,16,7,3.1497500791397077,0.9846018919009327,83,1,0.9374330068249614,0
2025-08-12 04:19:00,52.128.225.13,user32,IN,Linux,16,0,39.9042,116.4074,0.7033434956806159,2,1,38.65262405658484,0.1872681310415833,3,6,5894.362483178741,1
2025-08-12 12:26:00,77.236.200.114,user45,IN,Android,25,1,39.9042,116.4074,0.805016350567934,1,0,68.17249383789417,0.06643046816465585,1,3,7178.096054317462,1
2025-08-12 00:37:00,5.203.199.114,user13,US,Windows,83,0,37.7749,-122.4194,4.674532711472875,6,3,1.05467705788808,0.9049677701502796,92,1,16.99655427066174,0
2025-08-12 06:28:00,52.73.133.13,user11,RU,Android,22,1,55.7558,37.6173,0.4960386091383212,1,0,33.151064324837485,0.2543168403426373,3,6,4295.011206225451,1
2025-08-12 19:27:00,189.110.42.10,user36,IN,iOS,4,1,39.9042,116.4074,0.462794010028422,1,2,68.68229415967564,0.27769986136354435,1,2,9473.430493373764,1
2025-08-12 22:48:00,99.208.108.79,user36,CN,Linux,12,0,39.9042,116.4074,0.04969032506374971,1,0,59.67285183274547,0.2110416526678995,2,4,6044.5705837031755,1
2025-08-12 06:12:00,100.9.233.186,user12,IN,iOS,20,0,39.9042,116.4074,0.7991359298563554,1,2,50.86348013251207,0.2355035733244586,5,3,5384.885507697321,1
2025-08-12 12:29:00,218.199.91.1,user47,US,Windows,83,0,37.7749,-122.4194,3.9582125322928094,10,9,2.128350623624458,0.8937445659771202,89,1,27.90135803801354,0
2025-08-12 00:20:00,41.7.220.186,user36,FR,Windows,70,0,48.8566,2.3522,2.7113354488199217,12,6,1.6016287342313786,0.974027414610583,80,1,28.877071338695192,0
2025-08-12 05:01:00,195.68.211.181,user24,US,MacOS,94,0,37.7749,-122.4194,3.372879091667645,15,10,1.945731371387231,0.8505505051808425,22,1,29.926251525266984,0
2025-08-12 15:05:00,164.17.243.67,user17,IN,Windows,27,1,39.9042,116.4074,0.08973408940284111,3,0,70.95845256128743,0.11250737414275545,2,2,3193.5964854933845,1
2025-08-12 07:26:00,2.10.218.102,user44,RU,iOS,28,1,55.7558,37.6173,0.5383216084759503,2,2,26.385886120298515,0.04419671574408457,1,2,5117.9468446376595,1
2025-08-12 15:41:00,131.184.28.187,user3,BR,MacOS,4,0,39.9042,116.4074,0.49998382631675975,2,1,37.28700515434842,0.2095688874783403,4,2,5413.936142149372,1
2025-08-12 11:04:00,124.133.13.127,user19,CN,MacOS,23,0,39.9042,116.4074,0.7351560821466323,2,2,23.513945858622233,0.059588111562251356,3,5,8438.532310035647,1
2025-08-12 00:23:00,5.251.33.112,user43,US,MacOS,85,0,37.7749,-122.4194,5.376341198456244,12,6,4.40994657114612,0.7636387059804146,56,1,9.494503805020083,0
2025-08-12 11:57:00,111.232.210.240,user21,UK,Linux,100,0,48.8566,2.3522,3.7292096512009634,18,6,3.399886397477384,0.8626774805798696,68,1,2.5252810188432004,0
2025-08-12 23:37:00,235.143.189.52,user6,BR,Linux,14,1,39.9042,116.4074,0.4626914305473646,1,1,45.24758491225603,0.1982067775455878,1,6,7414.348059505525,1
2025-08-12 18:31:00,174.253.237.43,user26,CA,Windows,74,0,48.8566,2.3522,1.0453467487616777,11,2,3.676486981533398,0.9782304468946791,31,1,36.616208113018835,0
2025-08-12 14:09:00,44.219.102.186,user9,IN,Windows,26,1,39.9042,116.4074,0.19150220850565947,2,0,46.17459948858666,0.06049760291892683,3,5,5254.651775637935,1
2025-08-12 20:11:00,192.104.39.112,user13,RU,Windows,16,0,55.7558,37.6173,0.5652425702662117,1,1,63.33175261032513,0.09581222577170398,1,2,8975.495214380428,1
2025-08-12 14:35:00,235.22.104.140,user19,BR,iOS,40,1,39.9042,116.4074,0.135141190212825,2,2,57.9038233601361,0.08108929751120249,0,2,9591.306860259327,1
2025-08-12 15:05:00,232.78.238.89,user42,IN,Linux,33,0,39.9042,116.4074,0.8949188455181255,3,1,37.4740692015957,0.16614702335105191,1,6,8557.603300052153,1
2025-08-12 19:20:00,129.232.81.194,user23,CN,Windows,20,1,39.9042,116.4074,0.07657872387119469,2,2,64.299960229628,0.2621963773282235,4,6,2197.3983222652478,1
2025-08-12 09:21:00,224.194.103.101,user14,DE,Linux,75,0,48.8566,2.3522,1.0268980361601874,18,6,1.9910531418943784,0.9716226992028846,39,1,0.3343913743168392,0
2025-08-12 09:59:00,239.187.210.191,user11,UK,Linux,81,0,48.8566,2.3522,1.3570384935984912,8,5,2.258801672412567,0.7119949934531983,93,1,34.8499871512335,0
2025-08-12 12:09:00,250.41.165.142,user27,DE,Windows,99,0,48.8566,2.3522,1.666726586720281,14,3,4.948722796258229,0.7771370326246454,75,1,23.744071998618516,0
2025-08-12 19:16:00,33.89.44.92,user29,RU,Android,15,1,55.7558,37.6173,0.6034954155655681,2,1,70.41564917246498,0.21376955387093505,0,4,7213.777360247924,1
2025-08-12 08:14:00,112.26.118.182,user20,CA,Linux,92,0,48.8566,2.3522,4.594953041417552,7,2,1.5128893243281007,0.8244269589709715,29,1,36.104149650476366,0
2025-08-12 21:19:00,192.226.22.219,user18,BR,iOS,28,1,39.9042,116.4074,0.9294613495322085,3,2,70.11199514903728,0.18069295678959899,5,4,3322.4288836381957,1
2025-08-12 02:00:00,115.36.89.43,user4,BR,Linux,32,1,39.9042,116.4074,0.4286939973606214,2,2,53.523123680356846,0.23855860880520996,0,2,9300.682009106276,1
2025-08-12 20:56:00,196.128.0.167,user6,BR,Linux,40,0,39.9042,116.4074,0.0035482003068160184,1,0,31.89936410291865,0.1254748880852429,2,2,6111.94996063714,1
2025-08-12 22:48:00,207.24.128.178,user37,US,Windows,82,0,37.7749,-122.4194,2.705130731688608,20,9,2.980299910459695,0.9688442047977008,21,1,35.254136672378735,0
2025-08-12 10:44:00,23.145.87.93,user7,CN,iOS,25,0,39.9042,116.4074,0.8464347408701188,2,2,38.10651792497633,0.08403978581085182,2,4,2374.6059310158853,1
2025-08-12 05:13:00,96.120.86.114,user6,IN,MacOS,30,1,39.9042,116.4074,0.02701811998705128,1,2,62.39831987274292,0.09468709440394983,2,3,7309.861285421256,1
2025-08-12 09:48:00,188.205.64.150,user31,RU,Android,23,1,55.7558,37.6173,0.378960803177256,1,1,63.89227708044131,0.06125393082177955,2,2,8533.045174332285,1
2025-08-12 17:20:00,191.206.248.181,user29,CA,Windows,98,0,48.8566,2.3522,1.4568534322432072,9,5,3.321574315016683,0.9457932654839483,22,1,28.711730624521874,0
2025-08-12 00:27:00,82.160.45.251,user17,RU,Linux,5,1,55.7558,37.6173,0.8116419679721377,2,0,28.780482286739,0.1432192020134543,3,4,800.900342107481,1
2025-08-12 00:56:00,46.197.251.30,user43,US,MacOS,100,0,37.7749,-122.4194,1.446157791846561,8,3,4.479077360671473,0.8613077920359616,47,1,20.590528632236882,0
2025-08-12 14:12:00,113.29.228.80,user31,CN,MacOS,0,0,39.9042,116.4074,0.6258755760013789,2,2,62.64628396473701,0.04609222667085655,5,6,4364.680089621757,1
2025-08-12 22:37:00,176.251.192.67,user10,CN,iOS,0,1,39.9042,116.4074,0.9062777823926789,1,2,22.029131121860104,0.12963485677533046,4,3,6806.445526153433,1
2025-08-12 01:28:00,63.223.199.91,user46,CN,Android,34,1,39.9042,116.4074,0.12035910946935324,2,1,25.74492817293207,0.0534051847993104,0,3,8032.075411400868,1
2025-08-12 19:48:00,249.145.116.140,user21,FR,Linux,93,0,48.8566,2.3522,5.4370667419750065,12,9,2.3262815550494276,0.9777663458082149,33,1,30.61110023030133,0
2025-08-12 05:24:00,251.183.214.84,user20,CA,Linux,84,0,48.8566,2.3522,1.8757194751317354,7,7,2.8151196391209043,0.7509552988840534,29,1,22.608474980788095,0
2025-08-12 11:40:00,23.114.143.19,user42,FR,Linux,94,0,48.8566,2.3522,2.301496530092078,13,5,1.8594481751848426,0.9900229936901768,73,1,35.533093345657306,0
2025-08-12 20:14:00,104.223.14.197,user38,IN,Windows,37,0,39.9042,116.4074,0.7841851543421292,2,2,31.1122321577844,0.15060611060047532,2,2,3130.9702302454834,1
2025-08-12 22:18:00,55.166.8.193,user40,US,MacOS,88,0,37.7749,-122.4194,4.998458409135562,20,6,2.215534368815746,0.9119794509984425,67,1,46.12601050310996,0
2025-08-12 13:39:00,144.15.109.110,user29,CN,MacOS,6,1,39.9042,116.4074,0.8940862313393686,1,1,27.98028658781689,0.1063555540055997,4,3,8071.296889855998,1
2025-08-12 14:36:00,155.209.72.128,user30,RU,Android,10,0,55.7558,37.6173,0.156862402261007,1,0,24.074639670648146,0.0009675905641221449,2,3,3292.8345913733633,1
2025-08-12 09:52:00,142.216.107.11,user50,IN,iOS,23,0,39.9042,116.4074,0.7625658946202742,1,1,26.487572232112445,0.061494123382356075,1,6,3427.4461554513496,1
2025-08-12 20:06:00,76.224.161.201,user26,BR,MacOS,9,1,39.9042,116.4074,0.085149956860889,3,0,66.41464659320388,0.26349598955497155,1,3,6211.448090757469,1
2025-08-12 04:09:00,84.91.68.251,user18,DE,MacOS,100,0,48.8566,2.3522,2.498959719348189,6,7,4.028024444992894,0.8021016637054068,75,1,8.75263531671826,0
2025-08-12 04:20:00,115.96.184.126,user49,CN,Windows,35,0,39.9042,116.4074,0.28264709024935475,1,2,68.89396272501914,0.017521226015310375,2,2,9870.166349527111,1
2025-08-12 08:49:00,143.122.222.7,user13,BR,Windows,14,1,39.9042,116.4074,0.30001300644847684,3,1,28.12543722516984,0.23216674975970283,4,3,9144.697237212238,1
2025-08-12 19:26:00,33.222.30.242,user20,FR,Windows,91,0,48.8566,2.3522,4.416841217630028,5,9,3.330267921624178,0.8171562114608298,20,1,32.76259320559834,0
2025-08-12 23:50:00,255.132.117.98,user17,CN,Android,7,0,39.9042,116.4074,0.9283183245056977,1,1,65.59257099827289,0.2154517039628484,0,2,4518.174006972256,1
2025-08-12 18:41:00,164.85.234.242,user26,UK,MacOS,77,0,48.8566,2.3522,3.5959415406947346,11,9,4.33404560717489,0.9612413094235943,83,1,9.905360253474521,0
2025-08-12 06:55:00,181.128.210.22,user2,BR,Windows,28,1,39.9042,116.4074,0.7264253181890931,1,1,58.07348297581963,0.2683915747095172,4,3,5340.982562652425,1
2025-08-12 16:33:00,217.103.174.174,user19,RU,Android,15,1,55.7558,37.6173,0.7899892080208186,2,0,66.84651156875665,0.1986578745174387,2,2,4485.937586459474,1
2025-08-12 18:08:00,206.215.98.84,user42,US,MacOS,97,0,37.7749,-122.4194,2.096652081905398,15,8,2.6345844422269455,0.8012816093808992,71,1,46.286566341744035,0
2025-08-12 14:42:00,150.20.205.29,user20,CN,iOS,12,0,39.9042,116.4074,0.7774466192002525,1,1,68.9785811500599,0.08311036667904399,4,4,8431.315269155144,1
2025-08-12 14:48:00,99.104.46.36,user41,FR,Windows,97,0,48.8566,2.3522,3.4236132883439723,19,3,2.4890314187738163,0.8301531429170436,43,1,7.564328793994074,0
2025-08-12 08:57:00,200.59.0.27,user5,US,MacOS,80,0,37.7749,-122.4194,3.548241049359829,15,8,3.614454179098228,0.8436005308106914,63,1,38.15393532192306,0
2025-08-12 20:30:00,53.214.195.124,user5,IN,Linux,19,1,39.9042,116.4074,0.5141209572744423,3,0,68.98878732243861,0.2491758706718011,3,5,2608.5835833923525,1
2025-08-12 20:46:00,121.63.31.149,user35,RU,iOS,40,0,55.7558,37.6173,0.5255793463138225,3,1,22.14288281326107,0.17032891195215877,1,2,3984.7563028811837,1
2025-08-12 11:46:00,200.89.95.239,user43,UK,MacOS,92,0,48.8566,2.3522,2.4717011199778236,8,3,2.9688851892878096,0.7240170914586423,71,1,47.070439023521885,0
2025-08-12 21:47:00,10.149.59.44,user44,BR,Linux,15,1,39.9042,116.4074,0.2101591187526234,2,1,25.97414531789999,0.27879170296174843,0,5,3423.3323332712935,1
2025-08-12 14:19:00,53.92.249.34,user4,CN,Linux,3,0,39.9042,116.4074,0.5870978769646165,1,0,67.05644761357362,0.2744129971213304,2,2,5426.075306357159,1
2025-08-12 17:12:00,195.202.145.97,user6,CN,Linux,0,1,39.9042,116.4074,0.3734539086448502,1,2,66.0571189596119,0.2938605274109427,0,6,9222.029678937231,1
2025-08-12 14:50:00,239.144.243.187,user16,UK,Linux,88,0,48.8566,2.3522,5.970527454506472,15,10,1.9792927802647022,0.9069849359823156,43,1,47.94398133532779,0
2025-08-12 22:20:00,80.190.68.100,user3,IN,Android,36,0,39.9042,116.4074,0.42629985360709677,1,1,22.76754954544356,0.2526752857823714,4,6,5997.24914761199,1
2025-08-12 00:07:00,192.190.161.247,user17,DE,Linux,78,0,48.8566,2.3522,4.143332577768723,8,8,2.474937869408975,0.8749182824966308,77,1,28.4189691697467,0
2025-08-12 11:20:00,165.95.196.157,user8,BR,Android,39,1,39.9042,116.4074,0.1527311465849368,1,2,39.889372859379336,0.0919509639392704,3,2,7557.706795758301,1
2025-08-12 00:48:00,221.208.178.180,user28,FR,MacOS,94,0,48.8566,2.3522,5.8225898064974,17,2,2.4837444560845054,0.9703162792015898,37,1,28.095847040962134,0
2025-08-12 06:58:00,229.190.133.89,user1,RU,MacOS,33,1,55.7558,37.6173,0.9390103824957353,3,0,70.6367304875591,0.16965250727864598,2,6,1621.769560718176,1
2025-08-12 00:25:00,115.197.164.117,user7,CA,Windows,90,0,48.8566,2.3522,4.939162755942023,7,7,4.187596079020633,0.9288275829739182,58,1,45.94537207923366,0
2025-08-12 06:39:00,252.53.150.149,user7,FR,MacOS,72,0,48.8566,2.3522,4.3782287569740905,19,4,2.7999766034387026,0.8784650447127277,59,1,21.457928399577735,0
2025-08-12 13:34:00,20.32.137.235,user25,DE,Linux,70,0,48.8566,2.3522,4.8956504683924535,13,9,3.680042369168644,0.8755722654958003,98,1,23.822282284589637,0
2025-08-12 11:07:00,4.130.54.117,user7,IN,Linux,33,0,39.9042,116.4074,0.006208175368695001,3,0,42.60411289654073,0.09117978055078668,0,2,8254.731466654583,1
2025-08-12 07:03:00,227.233.128.228,user48,FR,Windows,95,0,48.8566,2.3522,2.233510230351649,11,4,4.92778464113429,0.8215697295377105,20,1,24.870493893848653,0
2025-08-12 05:16:00,94.84.5.164,user24,UK,MacOS,83,0,48.8566,2.3522,3.955156543685754,12,3,3.5465587598620703,0.8685109743371322,87,1,18.085055108486436,0
2025-08-12 09:11:00,227.148.45.25,user33,DE,Linux,87,0,48.8566,2.3522,5.953648231190483,8,6,2.869314129740303,0.8117906512842736,44,1,32.458893056155716,0
2025-08-12 22:56:00,148.246.185.208,user15,RU,Linux,6,0,55.7558,37.6173,0.01957958173485652,2,0,42.790610159940314,0.10344782603128339,4,5,1567.8134636958528,1
2025-08-12 21:02:00,238.214.180.144,user46,US,Windows,82,0,37.7749,-122.4194,5.0973469941052425,19,4,2.2909214566830185,0.9388821325092966,40,1,7.398762734123382,0
2025-08-12 23:33:00,70.69.13.222,user30,FR,Linux,74,0,48.8566,2.3522,3.5748290628039157,17,2,2.1064879873268563,0.9322716278068238,24,1,49.650798821309934,0
2025-08-12 21:25:00,82.60.137.67,user16,IN,Windows,18,1,39.9042,116.4074,0.02951516828336531,1,2,63.76546884297926,0.1415851209751864,0,3,7998.226362125727,1
2025-08-12 21:09:00,212.209.21.44,user30,UK,Linux,88,0,48.8566,2.3522,3.583878829997173,6,7,1.7955114253603028,0.7448536765386293,39,1,10.324257338952664,0
2025-08-12 22:31:00,189.115.129.218,user14,CA,MacOS,85,0,48.8566,2.3522,1.6063661638007656,12,2,4.079596383193373,0.8570634034714236,78,1,21.283722425407987,0
2025-08-12 17:21:00,150.205.249.238,user43,RU,Windows,18,1,55.7558,37.6173,0.8513778274313212,3,2,39.48341645659178,0.18739719502727112,0,2,3091.7110486324696,1
2025-08-12 01:51:00,57.111.249.175,user50,BR,Windows,39,1,39.9042,116.4074,0.31513554791285314,1,2,45.53831760455604,0.1875328926902146,1,2,1792.4568541260621,1
2025-08-12 15:51:00,56.54.91.234,user5,RU,Windows,28,0,55.7558,37.6173,0.6699734677841529,3,1,53.89963173863572,0.25359683511700004,5,2,9910.027248741993,1
2025-08-12 16:32:00,247.234.225.75,user26,RU,MacOS,29,0,55.7558,37.6173,0.8312908732614961,1,0,47.55982565285301,0.11136221045857454,3,5,6676.288594149644,1
2025-08-12 18:11:00,122.48.217.168,user19,IN,Windows,39,1,39.9042,116.4074,0.06973191547507251,2,0,56.34892171749739,0.002757878511421119,2,6,8536.210463733547,1
2025-08-12 07:27:00,67.151.106.107,user10,US,Linux,83,0,37.7749,-122.4194,2.887011444642548,8,5,1.2775467829107803,0.7186306357537788,26,1,13.158136080626177,0
2025-08-12 17:37:00,157.113.181.159,user5,DE,Windows,78,0,48.8566,2.3522,4.101991474282528,16,6,3.379890549887957,0.7944053766608268,46,1,35.06975189876488,0
2025-08-12 10:31:00,182.179.250.115,user16,FR,Windows,77,0,48.8566,2.3522,2.835189483678187,5,5,2.8625773929181113,0.7535691384853499,82,1,33.91748355644647,0
2025-08-12 08:05:00,169.195.196.56,user24,IN,Windows,23,1,39.9042,116.4074,0.26411617201206494,1,2,54.78069099343704,0.28760168185080437,4,5,973.805414717302,1
2025-08-12 07:48:00,166.138.103.230,user48,US,Windows,76,0,37.7749,-122.4194,3.1343253148635553,6,5,4.181941265563845,0.7924854644977386,86,1,48.76595095886487,0
2025-08-12 16:09:00,177.72.179.113,user19,DE,Windows,74,0,48.8566,2.3522,1.6530089997966941,14,4,4.757777046747782,0.7883055145302494,50,1,37.41169652991659,0
2025-08-12 01:48:00,56.90.68.127,user49,BR,Android,30,0,39.9042,116.4074,0.7808227178793231,3,0,67.13563736142467,0.0951436412024952,3,6,7844.534398264005,1
2025-08-12 05:20:00,121.161.197.69,user39,CN,Windows,17,0,39.9042,116.4074,0.6670854212360872,1,2,30.978599426555974,0.15353951616400277,0,4,6108.182277144408,1
2025-08-12 21:06:00,11.40.166.179,user26,IN,Linux,36,1,39.9042,116.4074,0.3531084714291417,1,1,66.37831257329418,0.21877208745723475,0,6,4807.217713203353,1
2025-08-12 16:59:00,53.249.147.36,user29,BR,Linux,14,0,39.9042,116.4074,0.2609317185252309,3,1,56.56693709985793,0.05177173265351615,2,2,1606.6844783217057,1
2025-08-12 12:56:00,31.39.182.81,user42,DE,Linux,93,0,48.8566,2.3522,1.1141151110122522,20,9,1.9552951001684993,0.8043463411673887,72,1,48.68716980419202,0
2025-08-12 05:50:00,184.191.103.36,user14,CN,Android,17,0,39.9042,116.4074,0.558108904661518,3,0,33.79697895061923,0.24223483875719,5,5,7024.407348209022,1
2025-08-12 21:59:00,81.116.101.171,user11,RU,Linux,40,1,55.7558,37.6173,0.9268895971374548,2,0,50.547820072124125,0.2151019243644892,5,5,4791.559465242722,1
2025-08-12 23:31:00,80.236.87.162,user49,CA,MacOS,91,0,48.8566,2.3522,1.5357993479356005,9,3,1.0082568285860574,0.7797047096620756,20,1,37.47981580413236,0
2025-08-12 11:07:00,57.72.108.250,user45,RU,Windows,13,1,55.7558,37.6173,0.6710717050698161,3,0,58.2652519244813,0.23991375887495842,4,4,5307.695861743854,1
2025-08-12 09:24:00,169.187.76.109,user45,FR,Linux,84,0,48.8566,2.3522,4.221447622419628,8,6,4.116000450758673,0.7611954075161856,77,1,17.7088535720375,0
2025-08-12 07:33:00,79.249.14.120,user4,RU,Windows,6,0,55.7558,37.6173,0.4832849187381688,1,2,70.7938992706945,0.07254882104812034,0,6,8952.166512882755,1
2025-08-12 16:41:00,149.92.18.148,user2,CN,Android,28,1,39.9042,116.4074,0.14477089749175998,2,2,57.18224291817129,0.030385773409847848,4,5,6758.137707343419,1
2025-08-12 04:37:00,123.148.124.242,user11,IN,Windows,1,1,39.9042,116.4074,0.7646030428005128,1,1,29.059715437846002,0.2207506630966758,2,3,1549.3581382447126,1
2025-08-12 15:32:00,57.12.61.91,user44,CN,Android,33,1,39.9042,116.4074,0.7551299432573114,3,2,55.84121594601677,0.2056743838535485,0,3,8164.9829218849845,1
2025-08-12 12:28:00,255.33.25.127,user7,CN,Linux,22,0,39.9042,116.4074,0.6310505197461803,3,0,29.491476845235738,0.26073571259897693,1,5,9337.3966666535,1
2025-08-12 06:07:00,142.102.20.6,user14,IN,Linux,33,0,39.9042,116.4074,0.8126584758792827,3,1,21.175916351044098,0.028384070012321336,4,6,9225.775216093354,1
2025-08-12 04:17:00,244.154.194.17,user42,CA,Windows,94,0,48.8566,2.3522,2.70725763048169,10,4,1.3085764392635935,0.7758143184263129,20,1,15.86134529594238,0
2025-08-12 00:18:00,185.251.44.8,user24,CA,MacOS,79,0,48.8566,2.3522,3.254325207288585,10,9,4.477218090215596,0.7782906519871549,78,1,18.463712630518263,0
2025-08-12 12:50:00,106.34.210.35,user13,BR,MacOS,14,1,39.9042,116.4074,0.8224239632751903,2,1,63.71425516841912,0.10544291392037897,1,2,1371.2704374712634,1
2025-08-12 03:51:00,220.178.12.148,user24,RU,Windows,11,0,55.7558,37.6173,0.05548043830860916,1,0,68.31209723639984,0.17533658147070852,5,3,9779.5526685804,1
2025-08-12 04:31:00,23.189.29.152,user35,BR,MacOS,10,0,39.9042,116.4074,0.16054548314415729,2,1,41.10096705184074,0.1393053314877257,5,6,2539.334503597248,1
2025-08-12 02:13:00,214.174.242.49,user27,IN,Linux,33,1,39.9042,116.4074,0.1797382792146872,3,1,56.82471550969341,0.20387589530979247,3,6,1138.0534156801607,1
2025-08-12 17:04:00,240.66.62.208,user50,RU,Android,28,0,55.7558,37.6173,0.11736805494339297,1,1,24.900338009325303,0.003504321652851228,4,4,7565.343336905912,1
2025-08-12 13:43:00,19.143.96.19,user13,RU,iOS,20,0,55.7558,37.6173,0.1574895464738758,3,2,24.640892318068165,0.26405961704928077,0,6,9616.211222599748,1
2025-08-12 15:45:00,82.131.39.27,user10,IN,iOS,21,1,39.9042,116.4074,0.9200669329467266,3,0,30.634020864377725,0.254229431583869,3,2,5329.571817516396,1
2025-08-12 20:55:00,181.32.103.162,user40,US,MacOS,74,0,37.7749,-122.4194,4.085424670400355,11,6,4.29901941346937,0.9454122377655952,81,1,29.169543443737528,0
2025-08-12 00:12:00,149.120.208.178,user3,RU,MacOS,7,0,55.7558,37.6173,0.4492760947275667,1,1,57.089869689526445,0.10702894295518482,5,5,6127.232115984766,1
2025-08-12 21:09:00,11.20.72.1,user4,US,Windows,92,0,37.7749,-122.4194,5.241504653775201,17,10,3.73250844835584,0.948718850966686,72,1,49.605485451770896,0
2025-08-12 18:08:00,182.241.86.212,user38,CN,iOS,13,0,39.9042,116.4074,0.35090694859637217,1,2,70.54186183610918,0.19617256272503855,4,4,4416.464646095845,1
2025-08-12 04:08:00,50.88.213.128,user15,CN,Android,27,1,39.9042,116.4074,0.6958983712272702,3,2,27.294689796155428,0.04281308617333457,4,5,8374.730283894176,1
2025-08-12 23:53:00,126.215.221.152,user50,CN,Android,24,0,39.9042,116.4074,0.26346742599529394,3,0,21.255812553051292,0.26561638984719155,2,4,830.9812856994931,1
2025-08-12 15:32:00,168.6.32.107,user35,BR,Android,38,0,39.9042,116.4074,0.9741118732644113,2,2,65.97551381934612,0.0858460163381648,0,2,3505.4725091020077,1
2025-08-12 14:35:00,189.235.189.73,user48,CN,Windows,16,0,39.9042,116.4074,0.2868086562034474,3,0,36.123234198254536,0.09630162786074029,5,4,3692.468736839374,1
2025-08-12 18:56:00,77.61.230.155,user50,UK,MacOS,90,0,48.8566,2.3522,1.3025218641919436,19,6,2.632192013141751,0.7869077547909571,47,1,18.64418154061799,0
2025-08-12 00:19:00,72.64.248.148,user16,RU,iOS,20,1,55.7558,37.6173,0.5158476958573508,1,0,36.7967470636905,0.17486314386077076,3,3,1446.6747215331457,1
2025-08-12 15:25:00,4.203.170.254,user21,UK,MacOS,99,0,48.8566,2.3522,4.948787063717093,15,8,3.1727480802263135,0.9483252912803819,67,1,37.49341154046386,0
2025-08-12 13:19:00,132.214.127.21,user6,RU,Windows,27,1,55.7558,37.6173,0.9320539056673455,1,2,23.505854776119655,0.273658866097094,0,2,7807.669257767037,1
2025-08-12 12:45:00,112.38.88.87,user35,CA,Windows,89,0,48.8566,2.3522,2.743314518818001,18,9,1.4422700044575798,0.9149431020539613,29,1,1.769626098478111,0
2025-08-12 07:54:00,170.242.49.211,user2,CN,MacOS,25,1,39.9042,116.4074,0.0230708644663703,1,1,52.81223629086687,0.2582129833588284,0,4,3422.38822217928,1
2025-08-12 21:24:00,159.87.45.14,user13,RU,Android,17,0,55.7558,37.6173,0.9406791295236095,3,1,37.54989249073042,0.03410361626061097,3,5,9799.991455146088,1
2025-08-12 06:12:00,150.247.189.125,user16,CN,Linux,24,1,39.9042,116.4074,0.8548875972591653,1,1,42.1850234512369,0.06690350566360732,0,3,3074.4720715662525,1
2025-08-12 01:57:00,250.132.32.155,user38,BR,iOS,30,0,39.9042,116.4074,0.29758646462903304,1,2,43.58096395068941,0.2551244390664802,1,6,3304.8617768817526,1
2025-08-12 16:54:00,6.12.171.98,user22,DE,MacOS,73,0,48.8566,2.3522,4.423331412433468,20,9,2.885904756294356,0.7086721461037976,32,1,48.25779894541388,0
2025-08-12 13:07:00,164.130.2.72,user44,CN,Linux,3,1,39.9042,116.4074,0.14365043350227302,2,2,28.4372803664152,0.257168289129837,4,5,4515.6718613363155,1
2025-08-12 05:11:00,161.188.126.31,user6,DE,MacOS,86,0,48.8566,2.3522,5.406354149108702,20,10,4.128714031488264,0.7980858337295909,36,1,37.64033153949073,0
2025-08-12 21:21:00,1.39.79.69,user22,DE,Linux,89,0,48.8566,2.3522,4.737542234414981,13,5,3.390146681501601,0.7839072669161811,40,1,47.506226617769265,0
2025-08-12 10:45:00,250.60.214.151,user7,CA,Windows,99,0,48.8566,2.3522,4.164434520549122,14,7,3.607968037566957,0.9727320554039197,51,1,35.37560662852205,0
2025-08-12 08:55:00,152.12.99.242,user23,RU,Windows,0,0,55.7558,37.6173,0.5857797705192089,1,0,71.8879791253757,0.10773706975879528,0,4,3008.537805280453,1
2025-08-12 19:23:00,222.185.38.41,user20,CN,MacOS,37,1,39.9042,116.4074,0.7599679938759163,2,1,54.569154454445915,0.15803599461141457,3,3,1373.7704149828796,1
2025-08-12 09:14:00,155.115.23.211,user17,IN,Windows,7,1,39.9042,116.4074,0.30545487565684504,3,2,53.13635535600859,0.07572380835286209,1,6,6132.03235922865,1
2025-08-12 14:01:00,38.241.55.121,user16,IN,MacOS,32,1,39.9042,116.4074,0.16954011154930482,1,0,25.477817237691188,0.12070732250065352,4,5,4279.6852227774525,1
2025-08-12 17:07:00,41.171.217.123,user42,US,Linux,81,0,37.7749,-122.4194,2.276343286231371,9,10,3.3872977701145413,0.8308796844418136,63,1,39.43879517620941,0
2025-08-12 07:43:00,217.160.97.112,user32,CA,Windows,97,0,48.8566,2.3522,4.763673534986171,17,7,2.9355684630285435,0.7015606969175104,39,1,4.423367979808512,0
